1;2018-06-04T22:00:05.70Z;Service started
10262;2018-06-05T05:23:54.28Z;onLocationChanged;Location[gps 48,119987,11,571029 hAcc=5 et=+14d19h54m45s603ms alt=569.416259765625 vel=0.54 bear=41.5 vAcc=24 sAcc=1 bAcc=65 {Bundle[mParcelledData.dataSize=96]}]
10263;2018-06-05T05:23:54.29Z;onStatusChanged;2
10264;2018-06-05T05:23:54.83Z;onGpsStatusChangedStatus;12/23
10265;2018-06-05T05:23:55.83Z;onGpsStatusChangedStatus;0/23
10266;2018-06-05T05:23:55.85Z;onLocationChanged;Location[gps 48,120000,11,571052 hAcc=10 et=+14d19h54m47s163ms alt=585.376708984375 vel=0.0 vAcc=24 sAcc=0 bAcc=??? {Bundle[mParcelledData.dataSize=96]}]
10267;2018-06-05T05:23:55.86Z;onStatusChanged;2
10268;2018-06-05T05:23:56.83Z;onGpsStatusChangedStatus;11/23
10269;2018-06-05T05:23:56.85Z;onLocationChanged;Location[gps 48,120002,11,571044 hAcc=8 et=+14d19h54m48s165ms alt=584.599853515625 vel=0.0 vAcc=16 sAcc=0 bAcc=??? {Bundle[mParcelledData.dataSize=96]}]
10270;2018-06-05T05:23:56.86Z;onStatusChanged;2
10271;2018-06-05T05:23:57.83Z;onGpsStatusChangedStatus;11/23
10272;2018-06-05T05:23:57.85Z;onLocationChanged;Location[gps 48,119996,11,571048 hAcc=8 et=+14d19h54m49s161ms alt=589.1690673828125 vel=0.0 vAcc=12 sAcc=0 bAcc=??? {Bundle[mParcelledData.dataSize=96]}]
10273;2018-06-05T05:23:58.83Z;onGpsStatusChangedStatus;12/23
10274;2018-06-05T05:23:58.85Z;onLocationChanged;Location[gps 48,119996,11,571043 hAcc=6 et=+14d19h54m50s161ms alt=588.2275390625 vel=0.0 vAcc=12 sAcc=0 bAcc=??? {Bundle[mParcelledData.dataSize=96]}]
10275;2018-06-05T05:23:58.86Z;onStatusChanged;2
10276;2018-06-05T05:23:59.83Z;onGpsStatusChangedStatus;13/23
10277;2018-06-05T05:23:59.88Z;onLocationChanged;Location[gps 48,119996,11,571047 hAcc=5 et=+14d19h54m51s167ms alt=586.31787109375 vel=0.0 vAcc=12 sAcc=0 bAcc=??? {Bundle[mParcelledData.dataSize=96]}]
10278;2018-06-05T05:23:59.88Z;onStatusChanged;2
10279;2018-06-05T05:24:00.84Z;onGpsStatusChangedStatus;13/23
10280;2018-06-05T05:24:00.85Z;onLocationChanged;Location[gps 48,119998,11,571045 hAcc=5 et=+14d19h54m52s160ms alt=587.136962890625 vel=0.0 vAcc=8 sAcc=0 bAcc=??? {Bundle[mParcelledData.dataSize=96]}]
10281;2018-06-05T05:24:01.83Z;onGpsStatusChangedStatus;13/23
10282;2018-06-05T05:24:01.84Z;onLocationChanged;Location[gps 48,119998,11,571038 hAcc=5 et=+14d19h54m53s162ms alt=588.57666015625 vel=0.0 vAcc=8 sAcc=0 bAcc=??? {Bundle[mParcelledData.dataSize=96]}]
10283;2018-06-05T05:24:02.83Z;onGpsStatusChangedStatus;14/23
10284;2018-06-05T05:24:02.85Z;onLocationChanged;Location[gps 48,120005,11,571027 hAcc=5 et=+14d19h54m54s161ms alt=587.43310546875 vel=0.0 vAcc=8 sAcc=0 bAcc=??? {Bundle[mParcelledData.dataSize=96]}]
10285;2018-06-05T05:24:02.86Z;onStatusChanged;2
10286;2018-06-05T05:24:03.83Z;onGpsStatusChangedStatus;14/23
10287;2018-06-05T05:24:03.85Z;onLocationChanged;Location[gps 48,120008,11,571018 hAcc=5 et=+14d19h54m55s161ms alt=587.2755126953125 vel=0.0 vAcc=8 sAcc=0 bAcc=??? {Bundle[mParcelledData.dataSize=96]}]
10288;2018-06-05T05:24:04.83Z;onGpsStatusChangedStatus;14/23
10289;2018-06-05T05:24:04.85Z;onLocationChanged;Location[gps 48,120011,11,571020 hAcc=6 et=+14d19h54m56s161ms alt=587.173095703125 vel=0.0 vAcc=8 sAcc=0 bAcc=??? {Bundle[mParcelledData.dataSize=96]}]
10290;2018-06-05T05:24:05.84Z;onLocationChanged;Location[gps 48,120013,11,571017 hAcc=5 et=+14d19h54m57s159ms alt=587.27490234375 vel=0.0 vAcc=6 sAcc=0 bAcc=??? {Bundle[mParcelledData.dataSize=96]}]
10291;2018-06-05T05:24:05.86Z;onStatusChanged;2
10292;2018-06-05T05:24:05.86Z;onGpsStatusChangedStatus;15/23
10293;2018-06-05T05:24:06.83Z;onGpsStatusChangedStatus;15/23
10294;2018-06-05T05:24:06.84Z;onLocationChanged;Location[gps 48,120014,11,571016 hAcc=5 et=+14d19h54m58s161ms alt=586.930419921875 vel=0.0 vAcc=6 sAcc=0 bAcc=??? {Bundle[mParcelledData.dataSize=96]}]
10295;2018-06-05T05:24:07.84Z;onGpsStatusChangedStatus;15/23
10296;2018-06-05T05:24:07.86Z;onLocationChanged;Location[gps 48,120015,11,571016 hAcc=6 et=+14d19h54m59s164ms alt=586.7177734375 vel=0.0 vAcc=6 sAcc=0 bAcc=??? {Bundle[mParcelledData.dataSize=96]}]
10297;2018-06-05T05:24:08.83Z;onGpsStatusChangedStatus;12/18
10298;2018-06-05T05:24:08.86Z;onLocationChanged;Location[gps 48,120015,11,571016 hAcc=6 et=+14d19h55m0s166ms alt=586.672607421875 vel=0.0 vAcc=6 sAcc=0 bAcc=??? {Bundle[mParcelledData.dataSize=96]}]
10299;2018-06-05T05:24:08.87Z;onStatusChanged;2
10300;2018-06-05T05:24:09.83Z;onGpsStatusChangedStatus;10/16
10301;2018-06-05T05:24:09.86Z;onLocationChanged;Location[gps 48,120015,11,571015 hAcc=6 et=+14d19h55m1s163ms alt=586.673828125 vel=0.0 vAcc=6 sAcc=0 bAcc=??? {Bundle[mParcelledData.dataSize=96]}]
10302;2018-06-05T05:24:09.88Z;onStatusChanged;2
10303;2018-06-05T05:24:10.84Z;onGpsStatusChangedStatus;11/18
10304;2018-06-05T05:24:10.85Z;onLocationChanged;Location[gps 48,120015,11,571015 hAcc=8 et=+14d19h55m2s162ms alt=586.70849609375 vel=0.0 vAcc=6 sAcc=0 bAcc=??? {Bundle[mParcelledData.dataSize=96]}]
10305;2018-06-05T05:24:10.86Z;onStatusChanged;2
10306;2018-06-05T05:24:11.83Z;onGpsStatusChangedStatus;11/18
10307;2018-06-05T05:24:11.86Z;onLocationChanged;Location[gps 48,120015,11,571015 hAcc=8 et=+14d19h55m3s163ms alt=586.7193603515625 vel=0.0 vAcc=6 sAcc=0 bAcc=??? {Bundle[mParcelledData.dataSize=96]}]
10308;2018-06-05T05:24:11.86Z;onStatusChanged;2
10309;2018-06-05T05:24:12.84Z;onGpsStatusChangedStatus;10/18
10310;2018-06-05T05:24:12.87Z;onLocationChanged;Location[gps 48,120015,11,571015 hAcc=9 et=+14d19h55m4s175ms alt=586.738525390625 vel=0.0 vAcc=6 sAcc=0 bAcc=??? {Bundle[mParcelledData.dataSize=96]}]
10311;2018-06-05T05:24:12.89Z;onStatusChanged;2
10312;2018-06-05T05:24:13.84Z;onGpsStatusChangedStatus;9/17
10313;2018-06-05T05:24:13.86Z;onLocationChanged;Location[gps 48,120015,11,571015 hAcc=10 et=+14d19h55m5s167ms alt=586.75048828125 vel=0.0 vAcc=8 sAcc=0 bAcc=??? {Bundle[mParcelledData.dataSize=96]}]
10314;2018-06-05T05:24:13.86Z;onStatusChanged;2
10315;2018-06-05T05:24:14.84Z;onGpsStatusChangedStatus;8/17
10316;2018-06-05T05:24:14.87Z;onLocationChanged;Location[gps 48,120015,11,571015 hAcc=10 et=+14d19h55m6s172ms alt=586.71630859375 vel=0.0 vAcc=8 sAcc=0 bAcc=??? {Bundle[mParcelledData.dataSize=96]}]
10317;2018-06-05T05:24:14.88Z;onStatusChanged;2
10318;2018-06-05T05:24:15.84Z;onGpsStatusChangedStatus;7/18
10319;2018-06-05T05:24:15.88Z;onLocationChanged;Location[gps 48,120015,11,571015 hAcc=11 et=+14d19h55m7s185ms alt=586.711181640625 vel=0.0 vAcc=8 sAcc=0 bAcc=??? {Bundle[mParcelledData.dataSize=96]}]
10320;2018-06-05T05:24:15.88Z;onStatusChanged;2
10321;2018-06-05T05:24:16.84Z;onGpsStatusChangedStatus;7/18
10322;2018-06-05T05:24:16.86Z;onLocationChanged;Location[gps 48,120015,11,571015 hAcc=12 et=+14d19h55m8s172ms alt=586.72802734375 vel=0.0 vAcc=8 sAcc=0 bAcc=??? {Bundle[mParcelledData.dataSize=96]}]
10323;2018-06-05T05:24:17.84Z;onGpsStatusChangedStatus;7/17
10324;2018-06-05T05:24:17.87Z;onLocationChanged;Location[gps 48,120015,11,571015 hAcc=12 et=+14d19h55m9s171ms alt=586.687744140625 vel=0.0 vAcc=8 sAcc=0 bAcc=??? {Bundle[mParcelledData.dataSize=96]}]
10325;2018-06-05T05:24:18.85Z;onGpsStatusChangedStatus;8/17
10326;2018-06-05T05:24:18.87Z;onLocationChanged;Location[gps 48,120015,11,571015 hAcc=12 et=+14d19h55m10s175ms alt=586.6756591796875 vel=0.0 vAcc=8 sAcc=0 bAcc=??? {Bundle[mParcelledData.dataSize=96]}]
10327;2018-06-05T05:24:18.92Z;onStatusChanged;2
10328;2018-06-05T05:24:19.63Z;onGpsStatusChanged;2
10329;2018-06-05T06:25:33.87Z;onGpsStatusChanged;1
10330;2018-06-05T06:25:33.87Z;onGpsStatusChangedStatus;7/25
10331;2018-06-05T06:25:34.83Z;onGpsStatusChangedStatus;0/25
10332;2018-06-05T06:25:35.78Z;onGpsStatusChangedStatus;0/25
10333;2018-06-05T06:25:36.83Z;onGpsStatusChangedStatus;0/25
10334;2018-06-05T06:25:37.47Z;Service stopped
